id,breed
760dd9cebbf15001a231965bab703524,Terrier
7616151df0a316bef96662cffbae0efa,Hound
7618413d9a6a25be419129079df19a77,Shepherd
761a7a39cfc05b62b42ddd7e91482f37,Toy
76226571b8e2c154f019d8a9e265c880,Terrier
76290f345b8ad1f7bb4b1f5167b7b3ea,Spaniel
762de77cd403b66176c7a9cc612f7741,Terrier
762f4cd537a628f1e6ebdbbbd76a6b88,Spaniel
763e362b15a547d8520f76a42d84587e,Terrier
764450a6a7f4f55d5c4cd4f921a5714a,Shepherd
7645e3e336ea56a3d2acdd258190893a,Poodle
7646c6262a98a429448ed8cf1d39a342,Toy
76491d51112372938c485fc961a31dd9,Spaniel
7650b3dabb734ea29ce3adc3b3e2a9a8,Toy
76573a994d0ab0a1f77d117534a18573,Retriever
7662c0c55bbc3130972f9477891db973,Terrier
7663f70daedd1e9e3616b4ff4832ce39,Toy
766e9b95fb67bb079729345d071f44ff,Retriever
7671fa917628bbe067eb4f63e5003ca7,Hound
7675ed37fee3bcf5a7b5ffb58cd96caf,Hound
76772fb434731181bdd7c979f6f29bd3,Toy
767bddefbcbc83a67444bfc76ff42660,Terrier
767bfb070895c3d4f8a98d02c385ea79,Terrier
767e3cfc3226ad280d37d7f0176879b7,Retriever
768493a604476da27e6746a906a4f498,Schnauzer
7684bc9005956e3fa3cbd7c8d4697e57,Schnauzer
7696ddcd73ef242b1a571a415f8382d1,Toy
769ad7b5e71846607ef374c477c51d4a,Spaniel
769fc71927cdbcc012395975def5c08a,Hound
76a0a11e369b47cc3072bdff576a4ffd,Toy
76a366813f6d0182709d8fa154fc24b2,Terrier
76aa07eab0d5efb97081aa495b2212ab,Terrier
76aa48855d652aa3713bc1a1a2a1e296,Schnauzer
76bc03407f010ea8872204dfd4fb3c0c,Retriever
76d7b339f71872f2301649db866afae7,Shepherd
76d9a70ad3f43b73121e3990b515983d,Toy
76d9f6a0b04ea4997e7c58abef533377,Shepherd
76e8dd8997787b79d3c1e4632c89263d,Terrier
76f332f9bc92a0ede6185410b21065ba,Hound
76f34fedeebaa49f5ce0faf1b7465798,Toy
76f3c8cb1a8cc07aa8e54064d8594a6c,Shepherd
76f91122682ee3329b7b4c2af35baa7b,Bull
76fd190c3cba9f9fcee27b206a0ab886,Shepherd
77025d2001aabd615d18015a28ef8893,Bull
770c67d2d1c05302c985a8fe57c24f0f,Hound
770de66127639f0a2c88a2f42631378e,Shepherd
770e93c5d9961cc0b72dc41069cdaa62,Terrier
771145b82a29f68c70e29f7bbb58797b,Retriever
77206715d37089e33d8c126485ba24c7,Terrier
77206fa9b8356386a19d7d5e130f863a,Hound
77257e84ad1baee850c33f5ad5cf90a0,Shepherd
773f83245c9206fd7f67812b064b4117,Hound
7742f1ede5c9e95b93dcbaee009f6e87,Toy
7749d60e894cbd4d018c4ffd960d4e4e,Shepherd
776a702e80fc75c7969198ede3ee0aad,Bull
776efe98bbf0cb040ec6c2d6515b7bc5,Hound
778a40555323b9c9eb080086c29904f0,Retriever
778e6ae08fba644f16d4c870ed9d16b0,Spaniel
778e71af58e7431ccc91543e5d645f73,Shepherd
778e8a6cc368c6c5fce51d55ae57d6c6,Spaniel
77928a7be51832f25f6909eb9cc4afce,Husky
7799fee02fb12deb117bd1162c33da48,Spaniel
779f9ae1ab62563cb77672c38f91a1f0,Hound
77a089032276f7edce828022c3dca3e8,Shepherd
77a502482eb14811e2a16431c89c52fe,Shepherd
77adbcd124ca77b78044211f06ed0240,Terrier
77b275a147f3bf38cfc00b51ebbc759f,Retriever
77b3b214f0a852524906fba0f3f97f0d,Shepherd
77b43f8c92647abe6025d4972dd899cf,Husky
77bbd2303fa579c249dfc4ce01832aac,Hound
77c28f5613c5e7bd0ee27cad00d8e4bd,Husky
77c4f20be5520f5394ad2a1e7181ba51,Hound
77c6711d3cc1f298b9c4bad5332ad4a1,Terrier
77ca2e85e0e8ea05ad424b9e53e644f1,Hound
77ca5fe121dc5b6522a7837d05d1ede7,Hound
77d33d7560ca0fdfef1a342bd70ac80c,Hound
77da61ad8cbc01b9396b05eba6b08dc7,Terrier
77f1a9085d57f10fcf733e45f565b287,Bull
77f5d224817632147c90ec5bf47a1a27,Spaniel
77f7c791ba91d7e755a7038c3a23cf8b,Hound
78028851f3053833c5415a9cd989f9f8,Terrier
7804443416f4fb5ac314f0df5301a115,Shepherd
780c591e93d4799c0b53b98198eb14ee,Terrier
7814fb216248b93e7dcf9b2acb794294,Terrier
781aff4e974e88a2677fe0dfb67b4f84,Shepherd
782319adbba9e5002b9f727abb845543,Shepherd
782492a8d27b95f3f2a5ad2af461eab5,Terrier
78264c18912a9f0236458ff853aa985c,Hound
782669e06eddddfd3430858040ee6bab,Bull
782b15a9d7ff3f9783a910eaefc18bbf,Hound
783d78ba59079ffb9c3c0bf8252a72a9,Retriever
7842de14ba609ada5cf0c14854ef0b89,Hound
78466d3bba64e5554ac942cda301e078,Hound
784874c8509f23230c93f1c6909e8945,Hound
785148e9deb47c2888b8859d96681392,Hound
785332dcfbe904ed9f7e9f96e32cce13,Hound
785dd3642bde85cc406c55c262f2cf87,Terrier
7864eacf8b7a02d785e094897d2a215d,Terrier
786e55f920591241642b541e80c99b71,Terrier
7887ba5a0f253ea6b2e35201e5890655,Hound
78892d355550946552b770d51a2cd67c,Terrier
7889edf05a5af5ad63b08764ffead960,Hound
788dcabb3cbccea5a2818e57dc00f1ea,Spaniel
7890a3c00d0be71a36e61c59c033c540,Terrier
7895625f782edb6173dde473a141f178,Hound
7896a1b868e18ec4b78557bd33d90c40,Shepherd
78986ec37ba0465c40dd5ce83faa896d,Bull
78ab8dc71eb167564ee22c326f92831a,Hound
78af4bf2226313d0a098d8889620c19e,Schnauzer
78b7197ade3d5e29873a7ea27adc760c,Hound
78ba53d157186b9c4de0da5d6897a1db,Terrier
78bd37be99859b01540f48a5fd327c0a,Shepherd
78c79639390eca2e6e34d11278af4190,Retriever
78c7b5a2dd1c9612ae14bf9e326090e6,Schnauzer
78c92f75971c43e4962e206059b6a48d,Shepherd
78cb1dbdd48e40691132cba7a39282bd,Schnauzer
78db7499ee42192c475ba71c59d7a05b,Shepherd
78ddc0326486a7e9ed6ce49aea113031,Terrier
78e7aa41b7f4326a7f582426a3fdb151,Hound
78f254f10390add2efc337636f181521,Terrier
78f55447d9df48913f4d96965a695930,Spaniel
78f9f919d2ab1396a4b99b9c6a3d2074,Terrier
78faf3a77c7d8ee488e39a73a6cc1978,Terrier
79010e9eef804bc1fca107849c04b280,Hound
790ca20d3532a647cc20751fc063ff1b,Shepherd
792cd4056f5d7c3abf870d72c8a6abf7,Shepherd
792dee870c0467ee84d772de1e23c9ee,Spaniel
792ee1a15734d6da6074f25524050f66,Hound
792fa603050f93605bb6329092a07db9,Hound
79390b828803e5f2589c35e1003f28b9,Terrier
793c3e6ddbee03b56b350aeb3910682c,Terrier
79413f5137ea4e706ae922fe62f044ec,Bull
79465b231a7c290606cc384a4f8c1231,Shepherd
795711c5b083e14307d5e5769402af8d,Shepherd
7968fee6de08f19f2a783e5b9a8bd46f,Hound
7972d0467f6a8d6f209f948347061e24,Husky
7976034449c9a5d65d00d83ef443ebd0,Terrier
797a46212d04b7b75676f5e0e99f828e,Bull
797bb2f81e6d52cb0964c7d3a8b659e1,Terrier
79830abe3ee01ebd66d13324aa69ddd2,Spaniel
799017168bea86fbb6a83c5d97cc0b8c,Hound
79996b812c79f6301e408d014e6d8e46,Terrier
799a738f04ac3d03f5da7672353ad879,Terrier
79a123def8d177430cd02931565c5f25,Terrier
79a48334e53e8c42cb533363b40a9288,Shepherd
79a7fb5f7c40be0c75331a0a8558191d,Shepherd
79aaf2bb0872d2f14ffd2d65057032f1,Toy
79b05087af93c305981bfe509659391e,Terrier
79bef9a1aebcd3246ec1de034107dd87,Bull
79bf1625004cb49fbeb98e1ba0dc08c6,Spaniel
79bf450241ac44efcb4b41220275fbc9,Retriever
79c132b5981112afd66ccf194005be1e,Shepherd
79c3812790eb28056231448106959e8d,Hound
79c4b258a57fb46c58b749d093bb22ed,Hound
79c86fd29b3a3114546150b748eed6c9,Terrier
79cfdadcf7d192139150d23f49041aa7,Hound
79d2ea336fda1392771cb594f3555945,Hound
79deb223049ef9f441f3fcf989897d29,Shepherd
79e176c35318c7cdb2db59366726de77,Terrier
79e5a57747f01674c13c7808a8182387,Schnauzer
79e5eceb21f356f2588ae36ec2c91599,Shepherd
79ebb7ccc1a5d29593f913210c36118f,Terrier
79f19e141ef77c11376a2ee137ecd731,Shepherd
79f802428ab1d8e15f3b6d0d9c49a1c0,Hound
79f931065bf961e6251c37d890658116,Retriever
7a06c76962e2133762b6e1e10b440d63,Hound
7a0cfd6eb2495b5b25d6efed110b737c,Toy
7a11caa83f363f20ade587ee2a6b2e22,Hound
7a1235e58df9cb1759647c149b4a27c2,Shepherd
7a23cdc4394b4161738def43eab00254,Bull
7a2f4742b8b63e57d02c6b116d885e5f,Terrier
7a353163cdba5d0564980a73c538a702,Hound
7a3570346994f3c37c45f0acae101551,Terrier
7a378a3d9b8ec957aabb276ffc94986c,Terrier
7a3c94859e26ad31c92fb520306ca793,Terrier
7a4cc5606cf632ad77a2285186352aac,Shepherd
7a5ac22642a9ad1ede2461cdf7d27050,Retriever
7a5f80c109aa9333fcbd80dd938ceb1a,Terrier
7a65d50cef0daeea553fe8bab9099d1a,Hound
7a706c61554042281c1d030267a8afc9,Terrier
7a769530c761718f1ff64d9ec8e05068,Terrier
7a862931560f0bff7716b0d40d55822c,Terrier
7a98dcbc73145a80967e0d3471706cba,Spaniel
7a9df6ffcd2ce843a928c0c704adf6d8,Terrier
7a9e285d00c9782c42e6e71c03faefea,Shepherd
7a9f629102866bbfc0cb0fcf734172ef,Terrier
7aa633ff24f42d47caa54717d50bd2f7,Hound
7aaa4b3e8f68ccbcd6e98ff3c57be7d7,Shepherd
7aafb1cd5aba33e4097e41ea4166ece2,Hound
7ab80b334134fd9c19077a7d99397abe,Hound
7ac30588c07dc4ea1c8315fe9e4ee993,Hound
7ac4d8f6d574218954f766801a3b1119,Terrier
7ad0579c0bc5e3999f83b4a0eb581907,Spaniel
7ad0e25ffd38d42c1111ca64b54430f8,Schnauzer
7ad1078b00eeeb636899c658c2ffa2eb,Terrier
7ada1dc3cc4d05c678833061e16fcd06,Spaniel
7ada315f86155f8f94a63af3657a4986,Shepherd
7ade7a3e5363d683b7944d5f8a94a73b,Terrier
7af73525a36053c73eca8baeb687aeea,Terrier
7afac31b992346ce894c3370f6e632d5,Terrier
7b04d01de0522d0290acffe558487d4a,Toy
7b0ca504f40cfdb1480fa6b5cd8f84bd,Hound
7b16a446f29e0064424c4b8ccb452307,Hound
7b1d68beccf7a2974a786bd20621563f,Shepherd
7b1d7a6aa4c68b5ef68a5d16d19f2809,Poodle
7b231a29db42a265e92970ad4a3ad57e,Hound
7b24d09942636357222519c79badaa20,Hound
7b3105053d887c2098186d37399f7d32,Retriever
7b34e1fd489cdb9bf1a2c34a1b847278,Terrier
7b3d44303cb84675e31c9ec71f9539ed,Spaniel
7b41d50bc430ac14df21f4e99e2e38cf,Spaniel
7b41e2d75b9ff967ac66237c6ec60dbb,Toy
7b44341b91b48e2eafe679c00ba1a0a6,Husky
7b51ff72e2a35b95b5f58c6a4bb14a59,Hound
7b527da769b3609402f77c00e55aa83d,Toy
7b5292a6c2a1cad3f8266b5ed0598629,Hound
7b592c2c9eaa488b0dcf936e8d7a66f2,Poodle
7b5ec7f55b1db975e7c35bfd00f8591c,Spaniel
7b647794985a1d03affb644b5a95d413,Hound
7b6f7284d435c071707ffb6c956511ef,Terrier
7b72f5d09004711ea55bf3269cca5b16,Terrier
7b7ea2616f2ee3267718d010b92965cd,Shepherd
7ba8102be491368fa69e832b3f1cec42,Shepherd
7baa672b0451bb6f944c7d969edb61b6,Hound
7bad676c5495bcb82e5e4caee308789f,Terrier
7bc7194efa91bfff549675b6d7a61bc1,Terrier
7bcc7002cf669cc8fa13c42fe1c9f48e,Terrier
7bd0187f1b9e4fbbffc6d4e8e98746e5,Husky
7bd50779a45bc1daa49a7bb9c418a9df,Terrier
7bdb38da91169debedf3f5b2bffdc014,Hound
7bdcea2bf9276fce7f148f00e87edf42,Hound
7bea6cd93e219ca2419f999001ecb27a,Hound
7bebe43f7ed5a4410074c8cda7865ada,Terrier
7bee9b5f4b86a63cb4689f7f5ee13162,Terrier
7bf6d713b08e69c2239242de30290aaf,Schnauzer
7bfb4236eaa97a13c7f3cd531bed258e,Hound
7bfb770e356f25a6e6d044fca4a2b66a,Retriever
7c00f132de96092bf9e6185b9e7908e5,Retriever
7c036cc0f15aea204c2760897410e799,Spaniel
7c1414107b56679a82cea7e7a9114d3b,Hound
7c19536a7d66e009fa25d68fdcc17bc6,Hound
7c235a63491b36c894c68171f3f791d0,Poodle
7c2428a8407e0adf6614c588d2cf063c,Terrier
7c577bf4702ba35e902285d4452ed1ca,Shepherd
7c58e4aeff32d7ed5e195d6d6c9e4e5d,Hound
7c5ad29a20b9c3d082cda2d4d59ca492,Shepherd
7c5cd40bf824a41704fa53c8fab5774f,Hound
7c5efc5d9f30d9ca94d9234d2b85b1eb,Shepherd
7c638105cd596a1fd493694de886dbe8,Schnauzer
7c81c036681a8b60fab534481c5719cf,Terrier
7c827702f217b522eacbee55931fdb52,Hound
7c851681f64ba99be7742b8083f8661b,Shepherd
7c99ac02edad506dc5b03ce781f1db34,Spaniel
7c99f4b9a173c7fefaf900641e41d29e,Terrier
7caaaff799fc9dbd4f1295fbc3da564e,Hound
7cbde2616a11273a406b99a55d18745e,Hound
7cbf5c9694a8b039a2d3b47e64a7f750,Hound
7cc4145d8608774879a723873674b3e6,Terrier
7ccda9a3e0a1c771f7bebc04f0b6bb0f,Husky
7cd10b897b755a301850e2328a2dba4b,Toy
7cd55fe61c967313bfca8ead6bb94580,Hound
7cdafee4c2cf72a1b67762a0e3163b8a,Hound
7ce17dea4ab0b5b9b2ac9dc9fcf3446f,Toy
7cf1957388808131567bd534b9f44738,Bull
7d0ed77e36fd9b1b4c84f5b07b5290d8,Hound
7d128b5bf4a8cc4962ad4265e1213bea,Retriever
7d1a2c40bd3d70e59d803c2aad054a09,Terrier
7d1b168750bb09cfe75266cbe85c6ea3,Spaniel
7d275bed18ce83cf13a8fcdb9c266d4d,Shepherd
7d30dfde3dc6bc3111c1bfd93f947fad,Spaniel
7d426866692811f2472124148fe2eb54,Shepherd
7d4818d89173768ccccd1fd8fc892d0d,Hound
7d4d34b16bbf53504ef152588e103a2d,Poodle
7d4e586c4a4182a71197e82b638a3971,Hound
7d5183128424436fe727fe48b0117030,Spaniel
7d5a490927526a7d468a6724d43b3b07,Shepherd
7d5b1ca7a941ed0e9c0f1955c87fb774,Terrier
7d620f814fba4ac55004ec61863d2b28,Terrier
7d7ce9677001e5fb1502372709dabc52,Hound
7d8583aec106f3b016f07453772da998,Terrier
7d94bf0b3433fbcdb34f7c13979ef0e6,Husky
7d99103701f128d7b3ed24bdcfb6ec25,Hound
7d9c53fa846ea7e34bc3efa6830ab668,Spaniel
7da62bd4e93168dd46fe3e137b77dca5,Spaniel
7da8b8bc4de7303c3142d05059b6c4da,Schnauzer
7db94bf9f2634ed4cb5b8f8212cbd0a7,Poodle
7dc6c8e4af37515a897c914fe2f650d3,Bull
7dcbc220f0156e1dd31f0591e254410f,Hound
7de977fc7d4aa84d1bdb1511b2f824e6,Terrier
7dea1389409efaf7aa32b03d01c6ab52,Hound
7ded64b171d3bab3db45d659027eddce,Shepherd
7df374a44e16734af61b3c1a156a0f63,Shepherd
7e09628892ea2cdb5abddd8b345caf4c,Hound
7e1b9c2578655329d460cc9bebe697e6,Hound
7e31a263b3fe36ad702aa0e47925df3b,Hound
7e34c1b065821d70b429c97afb606b7a,Terrier
7e3d9d78e20a2bf4a22e8d844a6b67e9,Shepherd
7e51be6584255a09aad57cc33e83f68b,Shepherd
7e5300a4c551a23c3e27b4ca3b77fd62,Terrier
7e588e10f731d4f76f896e017dcdce69,Hound
7e651e77387c1695c7480e7f6c78ae87,Shepherd
7e69e9e20cf3b78cb6d2336df72575f7,Hound
7e73081216e6f2b94fc44db752a349b6,Spaniel
7e74befcfc2c586e5ca6d25f43ae2fa3,Hound
7e78e5d12f74ad605ef5e63459b72132,Terrier
7e8a4616e6e336611e39f33532f29f51,Terrier
7e8e985373e6db3c52c2e1f8c1ac313c,Bull
7e98023325645a4e05d6001527635ca7,Hound
7ea325bc0e17ee42620b0bbca1118400,Bull
7ea53b5b77b4c5020bd5b94401d9cc2c,Spaniel
7ead8c2a3bea0889992c529f512dc52d,Shepherd
7eae00737958c6e8460d106b46314040,Hound
7eb8e0dc4979191dfde33914510b089e,Terrier
7eba9daec453bb9dea012c33709a21f0,Hound
7ec41ad6eaf26f9cb5d0c61b4a4d3705,Retriever
7ecd9ea72881883e8a0c708425cb9b2b,Hound
7ed106262a4f7cb3e02c35c3e1738eec,Terrier
7edf7c9919f285b66adbe07212709a84,Terrier
7eef63f380bd2c73b73e0f17d3420dff,Hound
7eef6dae80d04d0605fa44f0e218b116,Terrier
7efa3e0f614bb18b9ec8c18d5de0d5a9,Hound
7f05b953cc5734f48977eb82baaa3ed6,Shepherd
7f144c90c01badf0d5495881bc56429b,Terrier
7f1565acc56c48145f96b09aa2779830,Terrier
7f1746ba7ed8254df3be3c2a1ab97e56,Shepherd
7f2022deb1acfa0ae78005a9cde576ed,Hound
7f3e919b6cb9ed863c08091e2e863cf3,Bull
7f43f309e6e7110b37259d6a2ccd70a3,Hound
7f4668bcc5c5a975c7ea19441c37fadb,Terrier
7f5414cd8c4dfd37f15f176735b2aa39,Hound
7f5723c0d512b52da81943350b107d87,Shepherd
7f5b846aa0b90c13e6831a2e37e48719,Spaniel
7f5bbd80b4f81731d136cf04497996f0,Hound
7f5e1539c7806a7c9cd92361d4f89f25,Shepherd
7f5f6d0df6e42003bc34b803a2eaa860,Toy
7f62b9937dbacb5827ba961e6dd65854,Terrier
7f63e3a6abc3ec3e0fd937ee99897f19,Hound
7f6ca83eb56cde5c9669515c555d9440,Hound
7f8415102a0bcf4f4fbe365baad0018c,Hound
7f843fbf3204af533f9295eb6426dbf0,Hound
7f85928c3b641152833793f6c8489fd2,Hound
7f96702ed50c1611ad2b1980a0f9e5af,Hound
7f988b33eb8736ec69b17c498926d407,Terrier
7f98bb8d798eee9f2204b10aa52a153a,Hound
7f999db69fa9af1b8bd9e15fa686ae2c,Spaniel
7fab16b0b5722629627392b761e22e00,Toy
7fb45dff8883ab90f937ad2ad753f243,Toy
7fcefdba3fd6402705bdf39258177d42,Hound
7fd1307e5b7f1004b8a4f74f11678e15,Spaniel
7fd192570a9c3f043bed6c8ffaf3d39f,Terrier
7fd78953120346a62d90e8732adefe72,Terrier
7ff4b2ca80d0de43727ddf4c907980f0,Hound
7ff9004706a91d585b8ec5c70ed661f9,Schnauzer
8001b079625ce8a590a8dc073869add5,Terrier
8009cbb471a6107109af3166c03b6e83,Shepherd
800fde0b5c467ea8673b237a83cb3d8b,Terrier
8014cba37576a7698c3cd58131e7e54f,Toy
80181f7a6d35f2afc9351f43993e5e60,Toy
80210f5344fef1c1ee140e718704923a,Shepherd
80230fb58bcf23e7d53bfeb6c562bada,Hound
8034c6aa6b5dd1a8526eaf738d27e205,Hound
803e23931b4f083cb3885938e8b77328,Hound
8050fe38de16177e26022a275b943966,Shepherd
80530662979f925e5854d840ac73418b,Hound
8059290af9f126949d82235d5c01e1cf,Hound
8059b8f59bdbe49c5657ee7ac8480931,Hound
805dfc98b2d4969db208fb757ae6f3af,Toy
806cbcc0362d78eabe9930ccd9b1c184,Terrier
80798b3f4456ae7449843ea49eac0c77,Toy
807b3724a4943e2f6ec5b7cc41b2cf8f,Hound
8085807e84c38a6f3a47743d340a91c3,Poodle
80916993d582c4db7bb90bcdb768e31f,Hound
80946c19de6a1bb636cf04f2b2e821ee,Shepherd
809b278f52ffd25f92740121ab913c3c,Schnauzer
80a17e4bc6ce4b5880d07be1f325a997,Husky
80a4a8827e7bd85603b6f0aca9bfebec,Hound
80a4f9b1d472cc5e55b3ebddcc1d8619,Hound
80ae1fe5dcf2493a961f45b2e2dc3834,Hound
80b3d6c612875eeb936e3d5784729340,Terrier
80b930b0a567effa386e18b65601f2f3,Hound
80bc4b4ef5c00755160238d26ca6a3a7,Hound
80bdf89655138d620169a90b6dcf3993,Poodle
80bf57cf8a0b9763ab85a09be29b67d2,Hound
80c94df6d469154a31fa216f456da259,Hound
80c9bfd32bdc32998a926edc1b186d9d,Shepherd
80cf916b258d8cf15395c80f0616127d,Hound
80d41d9b86778d60e6ae96c1088819f0,Terrier
80d759759969ea3dec7316dea8e92ddd,Spaniel
80d78b5caa5acf81851d7dc9c5cffddc,Hound
80d9ee29c45074ccfc1b2a91a03f759d,Schnauzer
80db322c01f6a52714078e5a30267831,Hound
80e133f30d0c46942517a82581be7daf,Hound
80eb30c084e6d6ad0c1a52ebfc066afa,Hound
80ec00fdfec7ab916f8ccd769f788bcf,Toy
80ed29da0f1529e0b110e7af1237c66b,Spaniel
80f4dffc8fb76140bd1e74b74a2e68d4,Hound
80f9cfe8b09e0ce109139271d4d964dd,Hound
80fc19d0a8dd3ef1cfabf0525efc3414,Hound
80fea72c9bc2a57b24ce7d7da4d959a6,Terrier
8101b90ffae96e4a152ff3cbbe55a23b,Terrier
810204f42e3659e0f314a937c460947c,Shepherd
810f18d93e924f65bc5ec1c859c38400,Terrier
811243e2764f341367b266e74d90371b,Shepherd
811285f3b3d19c883f18e8afc0e19e29,Spaniel
811f30b369697d11646fb5558589e9ae,Hound
8123310ce5c0177eca1ecfe27b9520aa,Toy
813474ce7dc7e430cdc4d6d4b3b7093f,Toy
8135fdca3481207ea69171d80592043f,Retriever
813c490609f7b3aab070ebb1d110e982,Toy
813f7061a301759e6fe78f360ff4cd07,Hound
8141b7ef2da931d7441d3c883ce65b57,Terrier
8141c029e973ca29be09417267d1e50b,Schnauzer
814a9fc5db2614bbe59328c16496b50e,Shepherd
814be837610c46b122ff45f71e97133d,Schnauzer
815079d1d62429b3134f2afa1a53ef65,Retriever
815949fad325d5bd758bd46c2bbccfaf,Retriever
815d3c084bcb79bed798a9774d4ce66b,Retriever
8161ff9d8b2b1b91280f268463c51065,Terrier
8165da6ab285d889a8a6f1980aad5869,Terrier
81662662eb22135f0438459487722f98,Hound
816da6c9a52fa67ad45bee98657e541b,Hound
816f335f43b007f659fc7f8527301661,Toy
8174c92381421de8ab5cfb54366a086e,Toy
817696aaa5d843b6cbaad2698e461872,Schnauzer
817d2fafec8ab5c3205bb0c0ff53fcd7,Retriever
818091f88618b285f4dd3f575e1dc74d,Terrier
8182c860efb9ebf248886c0e70216e01,Shepherd
818978a64d5dc3e05a6a0c0b97a154d9,Terrier
818b791ea3cb6202fac3319ce285f41f,Shepherd
8191476fcbf4c8b64bb1dc8ae0bfbc12,Shepherd
8193cb95547946e5266bae16614fbf9c,Hound
819940dffd7ba189b45a4aa8e06d728a,Shepherd
8199436be9930c4cc9cb747199b316f5,Toy
819f97c27a2f46f36a88d1e1cecd8e0a,Hound
81b68a5f988ebd40908e197237284801,Hound
81cb20716cb5dc4bf410dfd52bbb3cc8,Retriever
81d1a5fa19298526f1e1103d0ce2e544,Hound
81d3559cfe8ae808fb3cf8b223ffb999,Terrier
81df7955db3baa2353e51d867dad1977,Hound
81eab1d83dc63275941ee473de31e248,Shepherd
81f06bc1c413e918525785bfd84f1786,Schnauzer
81f54bbafb8cc5d2d6db34707ec6d78f,Toy
81f5681a9e71dcccfeb64b104a22dfda,Spaniel
8200d65aa11022a2d877afa6cb632a7e,Bull
82052dbdc6378944f3269b8b5507f11d,Spaniel
8215b9c75eb7c7d503de426b7175ea36,Hound
8216bc1a318c351732e8430da8115c47,Hound
822a6105495aeaf5e6896d9c33b47428,Terrier
8233bf4095e1baf15fe06d98c9083906,Hound
8233f609f7a39f0f834894e761d73aa0,Bull
823d252a19df2cfc3d579952715e43b4,Shepherd
8248cc1066233d12bcd409c24547fdb6,Shepherd
824ad38b99412399623a46ae6a70fad8,Spaniel
82657cb2cfcaaca8626b8f9488b0d8bc,Toy
82732c085ab68cee04a29ac022cca091,Hound
82774b211b700b0b0d7616b75520f511,Toy
8278b608f5c569eaaf3f4afb76c665cf,Spaniel
827f31cabe9da27cda6e81f7440500e7,Terrier
8282ea64f812be023f8ad901385d66ba,Hound
8285089151a7b4b24ef8b1f8e9a4dc2b,Spaniel
828579775c50a6a9f32531d9cce2cbef,Schnauzer
8290edd7b5eb9409a399aade9f27aebc,Bull
82975144cc13134c8457e414cb9c054b,Retriever
829aba2336c76a3733a0b8a834daab15,Spaniel
829c2d28f3d878d579193912367d2efb,Terrier
82a0c0094b396c7bf01db0ba079176ac,Shepherd
82be3c5605eb06f8aa2d02cde88206ab,Retriever
82cd7074fe9b46b58a0ef2b74457026b,Spaniel
82cdc1108ae48ea5553a795240a73e4b,Poodle
82d2fcc2f9b7da5f93ee38885e914520,Retriever
82d8cd7ee08ea0d65a6ee61da1520a73,Shepherd
82dbc9db304ed8b3b77e52efe44edfc9,Terrier
82e3000939756fbd89b3735681440773,Hound
82e36e9022acac278662b04031ec3642,Spaniel
82e5e207ea4080bb7bb1cf0371dd38eb,Toy
82ea1bb41c46bfcd29b919021a8edf79,Hound
82ea470ddc6c9fbef9bf41be2cf85d00,Shepherd
82ea6b590bffc55643a267a8f835a984,Terrier
82eef71387371d728a62b97fcc5ea59d,Hound
82f07b15ad87bcc8e3159288062e318b,Toy
82f33433170f776e0625acf56e1b63d3,Shepherd
82f7c3fbdbdffa5a8f3d95396b4bec66,Hound
82fde5fcaae01023c6625fabe6bf8637,Terrier
8310396eb8dc96ca5288ba74571f0bc5,Shepherd
83133ae1da7df4cc231760e84dfc2f63,Hound
8313f9f0f044f5a5cf328aabc806d01c,Retriever
831b3e2e2fec0aef8e3527d5af458b42,Hound
831efcef1f4cf4837279d6e01becc3cb,Spaniel
832093e19f5d6f3cd38eace5414d6249,Terrier
83217877553b0d7ba501cf416e4b7b8e,Poodle
83217ef19550d7e7d08d0aecce356baf,Terrier
83254997246bf8de94b214e270debb07,Terrier
832dd63427bca3afb5bc86f1fac57dfb,Hound
833adc79c13a4c2d232c3395ce946ba9,Terrier
833c7a225f090de16937b248422402f3,Hound
833f34f8c542d816fa5c9c010c604680,Shepherd
83419e443823a02af76822806bd12900,Hound
8347ff4200278ebc03d010d7646dd767,Shepherd
834c4d710ee55585b89940b540fd9edb,Spaniel
8352ccfcb4f7024272f660d1e3525f30,Spaniel
8357f2fef489156a7b2eddd9b92429d1,Retriever
83609f659965b2aa5d8c74fbc2bec49e,Husky
83627ce84483da1e7de88b7b20c1dd7e,Hound
836962e1a82fcb77511051bb7ca5152d,Husky
836e542611a2ee50d6df3f3a9834132a,Shepherd
8373b804dda03f182fe857759f9d5fcd,Poodle
83760a6f87ca62229ac44044d491f22f,Terrier
837de84874e32a9ed08c06ecfc2421ed,Toy
83826637f504a03f95aa5bdb025ab9f8,Terrier
83868fecf5f61bdbe6ee8c86fe1de258,Toy
838752f1af1f38f46a015074b82a64ee,Terrier
838f27799a1ed487d9f48d7a49a047b3,Hound
83a137fb6abe59be20c461b1b9de87ec,Hound
83a2c4f31613176270ce8df50f718431,Shepherd
83a52bda51841168400d245cff401f98,Toy
83a8ce6c40f4ad5ac8b6b88874193e8b,Shepherd
83aeba7f81bc933453556fbc4a63713b,Hound
83b1020ad3fce7d18c4699dd292a3c93,Hound
83b3d0a8769f183d2386164bf16baeb1,Retriever
83b56fcf4811209b7a9bd5a47cb90a67,Shepherd
83bc62b0fffa99a9c94ba0b67a5f7395,Shepherd
83bcff6b55ee179a7c123fa6103c377a,Terrier
